자회사ID,모회사ID,설립유형,대표이사유형,기업인증현황,분야별현황,업종별현황,운영현황,설립연월,업력,매출액,당기순이익
S1732,H005,단독설립,전문경영인(창업자),벤처기업,IT,정보통신업,정상운영,2023-08,1,,20.0
S1733,H044,합작설립,기타,해당없음,IT,제조업,정상운영,2019-09,5,"1,050백만원",-73.0
S1734,H080,단독설립,학생창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2020-06,4,"1,257백만원",-123.0
S1735,H017,단독설립,교수창업,연구소기업,BT,제조업,정상운영,2017-02,7,"1,536백만원",-96.0
S1736,H077,지분편입(지분매수),전문경영인(창업자),벤처기업, iT ,전문과학및기술서비스업,정상운영,2018-10,6,0백만원,
S1737,H049,단독설립,기타,연구소기업,ET,정보통신업,정상운영,2021-04,3,0백만원,-131.0
S1738,H020,지분편입(지분매수),학생창업,연구소기업,BT,정보통신업,정상운영,2018-12,6,"1,949백만원",
S1739,H021,지분편입(지분매수),교수창업,해당없음,BT,전문과학및기술서비스업,폐업(청산),2018-06,6,0백만원,0.0
S1740,H024,단독설립,전문경영인(창업자),벤처기업,IT,제조업,정상운영,2013-12,11,730백만원,-30.0
S1741,H080,합작설립,교수창업,연구소기업,NT,제조업,폐업(청산),2019-12,5,0백만원,0.0
S1742,H022,단독설립,교수창업,연구소기업,CT,도매및소매업,정상운영,2019-11,5,377백만원,-108.0
S1743,H057,단독설립,교수창업,이노비즈기업,ET,전문과학및기술서비스업,정상운영,2019-09,5,0백만원,-98.0
S1744,H006,단독설립,교수창업,벤처기업,IT,제조업,폐업(청산),2021-04,3,0백만원,0.0
S1745,H053,단독설립,교수창업,연구소기업,BT,전문과학및기술서비스업,정상운영,2021-08,3,319백만원,102.0
S1746,H047,지분편입(지분매수),전문경영인(창업자),해당없음,BT,제조업,정상운영,2023-05,1,0백만원,-1.0
S1747,H031,단독설립,전문경영인(창업자),연구소기업,IT,전문과학및기술서비스업,정상운영,2017-10,7,"2,038백만원",-100.0
S1748,H057,지분편입(유상증자),전문경영인(창업자),연구소기업,BT,제조업,정상운영,2018-01,6,"1,660백만원",40.0
S1749,H079,단독설립,전문경영인(창업자),해당없음,해당없음,제조업,정상운영,2019-08,5,"1,932백만원",-5.0
S1750,H037,지분편입(지분매수),교수창업,해당없음,IT,정보통신업,정상운영,2013-10,11,0백만원,-23.0
S1751,H058,단독설립,학생창업,벤처기업,IT,제조업,정상운영,2017-08,7,0백만원,-79.0
S1752,H030,지분편입(지분매수),교수창업,벤처기업,IT,정보통신업,정상운영,2018-08,6,0백만원,-63.0
S1753,H069,단독설립,학생창업,해당없음,IT,제조업,정상운영,2011-10,13,"1,521백만원",-33.0
S1754,H031,합작설립,학생창업,연구소기업,IT,제조업,정상운영,2021-07,3,0백만원,-45.0
S1755,H040,지분편입(유상증자),학생창업,벤처기업,해당없음,정보통신업,정상운영,2019-02,5,689백만원,-103.0
S1756,H061,단독설립,교수창업,연구소기업,BT,제조업,정상운영,2017-03,7,0백만원,-2.0
S1757,H025,단독설립,교수창업,해당없음,BT,정보통신업,정상운영,2022-01,2,0백만원,-65.0
S1758,H048,지분편입(지분매수),전문경영인(창업자),해당없음,IT,제조업,정상운영,2016-09,8,196백만원,
S1759,H074,합작설립,교수창업,벤처기업,BT,기타,폐업(청산),2018-08,6,0백만원,0.0
S1760,H057,단독설립,교수창업,벤처기업, iT ,전문과학및기술서비스업,정상운영,2022-09,2,"1,716백만원",-46.0
S1761,H060,지분편입(지분매수),교수창업,벤처기업,해당없음,제조업,투자회수(일부),2015-11,9,0백만원,0.0
S1762,H037,단독설립,교수창업,연구소기업,BT,정보통신업,정상운영,2016-01,8,0백만원,
S1763,H049,지분편입(지분매수),교수창업,벤처기업,IT,도매및소매업,정상운영,2020-06,4,,-52.0
S1764,H065,단독설립,교수창업,벤처기업, iT ,전문과학및기술서비스업,정상운영,2022-08,2,0백만원,-81.0
S1765,H068,단독설립,전문경영인(창업자),벤처기업,해당없음,제조업,정상운영,2021-12,3,266백만원,-131.0
S1766,H054,단독설립,학생창업,해당없음,IT,제조업,정상운영,2020-03,4,0백만원,-58.0
S1767,H021,지분편입(지분매수),교수창업,벤처기업,IT,전문과학및기술서비스업,정상운영,2023-02,1,"1,005백만원",-77.0
S1768,H026,합작설립,교수창업,연구소기업,해당없음,제조업,정상운영,2023-11,1,0백만원,-112.0
S1769,H078,단독설립,전문경영인(창업자),연구소기업,BT,제조업,정상운영,2018-06,6,0백만원,-127.0
S1770,H018,단독설립,전문경영인(창업자),기타,IT,제조업,정상운영,2018-02,6,0백만원,-120.0
S1771,H033,단독설립,기타,해당없음,BT,제조업,폐업(청산),2016-12,8,0백만원,0.0
S1772,H007,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,IT,제조업,투자회수(일부),2017-05,7,0백만원,
S1773,H083,지분편입(지분매수),전문경영인(창업자),벤처기업,IT,정보통신업,정상운영,2009-10,15,"1,007백만원",155.0
S1774,H062,합작설립,학생창업,연구소기업,BT,제조업,정상운영,2014-05,10,"1,449백만원",51.0
S1775,H048,합작설립,교수창업,벤처기업,IT,제조업,정상운영,2023-12,1,"2,210백만원",35.0
S1776,H071,지분편입(지분매수),교수창업,해당없음,ET,제조업,정상운영,2021-01,3,0백만원,-111.0
S1777,H014,합작설립,전문경영인(창업자),해당없음,해당없음,정보통신업,정상운영,2018-12,6,"2,256백만원",-143.0
S1778,H067,단독설립,교수창업,벤처기업,BT,기타,정상운영,2019-10,5,472백만원,-73.0
S1779,H016,단독설립,교수창업,연구소기업,ET,전문과학및기술서비스업,정상운영,2014-08,10,0백만원,
S1780,H037,단독설립,교수창업,해당없음,IT,제조업,정상운영,2018-07,6,0백만원,-59.0
S1781,H011,합작설립,기타,기타,IT,정보통신업,정상운영,2020-12,4,,-79.0
S1782,H021,합작설립,전문경영인(파트너기업겸직파견등),해당없음,NT,정보통신업,정상운영,2011-03,13,0백만원,-32.0
S1783,H035,지분편입(유상증자),전문경영인(파트너기업겸직파견등),연구소기업,BT,제조업,정상운영,2016-07,8,0백만원,-27.0
S1784,H058,지분편입(지분매수),교수창업,해당없음,BT,제조업,정상운영,2021-04,3,"99,999,999,999원",-92.0
S1785,H066,단독설립,교수창업,벤처기업,IT,제조업,정상운영,2023-11,1,0백만원,-69.0
S1786,H019,단독설립,기타,해당없음,BT,제조업,정상운영,2018-08,6,0백만원,-47.0
S1787,H056,지분편입(지분매수),전문경영인(창업자),해당없음,BT,정보통신업,정상운영,2017-05,7,862백만원,-141.0
S1788,H012,지분편입(지분매수),학생창업,연구소기업,IT,전문과학및기술서비스업,폐업(청산),2011-09,13,0백만원,0.0
S1789,H029,단독설립,교수창업,벤처기업,BT,제조업,정상운영,2019-12,5,0백만원,-5.0
S1790,H058,단독설립,교수창업,해당없음, iT ,전문과학및기술서비스업,정상운영,2015-11,9,0백만원,-36.0
S1791,H045,지분편입(유상증자),교수창업,해당없음,해당없음, 제 조 업 ,정상운영,2018-05,6,"2,075백만원",7.0
S1792,H004,지분편입(지분매수),교수창업,연구소기업,IT,제조업,정상운영,2023-06,1,,-135.0
S1793,H054,단독설립,전문경영인(파트너기업겸직파견등),해당없음,BT,제조업,정상운영,2009-04,15,0백만원,-1.0
S1794,H007,지분편입(지분매수),교수창업,벤처기업,BT,정보통신업,정상운영,2023-10,1,0백만원,-10.0
S1795,H051,지분편입(지분매수),학생창업,해당없음,BT,제조업,정상운영,2020-09,4,0백만원,-37.0
S1796,H065,단독설립,학생창업,해당없음,IT,도매및소매업,정상운영,2018-07,6,,-147.0
S1797,H048,지분편입(유상증자),교수창업,연구소기업,BT,전문과학및기술서비스업,정상운영,2016-03,8,"1,772백만원",43.0
S1798,H031,합작설립,학생창업,연구소기업,ET,정보통신업,정상운영,2021-09,3,"2,114백만원",
S1799,H050,단독설립,학생창업,연구소기업,ET,전문과학및기술서비스업,정상운영,2020-11,4,0백만원,-25.0
S1800,H011,지분편입(지분매수),무응답,해당없음,해당없음,제조업,정상운영,2021-10,3,"1,314백만원",-83.0
S1801,H048,단독설립,교수창업,연구소기업,BT,전문과학및기술서비스업,정상운영,2018-06,6,"1,374백만원",74.0
S1802,H029,지분편입(지분매수),전문경영인(창업자),벤처기업,IT,전문과학및기술서비스업,정상운영,2020-01,4,"1,598백만원",-139.0
S1803,H004,합작설립,전문경영인(파트너기업겸직파견등),해당없음,IT,전문과학및기술서비스업,정상운영,2016-10,8,0백만원,-76.0
S1804,H041,단독설립,교수창업,해당없음,BT,전문과학및기술서비스업,정상운영,2021-01,3,0백만원,-6.0
S1805,H013,지분편입(지분매수),교수창업,연구소기업,IT,정보통신업,정상운영,2019-12,5,,28.0
S1806,H084,합작설립,교수창업,해당없음,ET,정보통신업,정상운영,2016-06,8,0백만원,-7.0
S1807,H043,지분편입(지분매수),기타,연구소기업,ET, 제 조 업 ,폐업(청산),2021-10,3,0백만원,0.0
S1808,H019,지분편입(지분매수),전문경영인(파트너기업겸직파견등),연구소기업,ET,전문과학및기술서비스업,정상운영,2020-02,4,"1,456백만원",72.0
S1809,H018,단독설립,교수창업,연구소기업,NT,제조업,정상운영,2009-02,15,"1,607백만원",17.0
S1810,H005,단독설립,교수창업,연구소기업,ET,교육서비스업,정상운영,2015-10,9,0백만원,-115.0
S1811,H037,지분편입(지분매수),교수창업,해당없음,BT,제조업,정상운영,2018-02,6,0백만원,-23.0
S1812,H061,단독설립,교수창업,연구소기업,BT,정보통신업,정상운영,2018-09,6,0백만원,-78.0
S1813,H018,단독설립,기타,해당없음,BT,전문과학및기술서비스업,정상운영,2023-07,1,0백만원,
S1814,H061,단독설립,기타,연구소기업,BT,전문과학및기술서비스업,정상운영,2023-12,1,0백만원,-53.0
S1815,H058,단독설립,교수창업,연구소기업,ET,도매및소매업,정상운영,2020-03,4,,-134.0
S1816,H079,단독설립,전문경영인(창업자),해당없음,해당없음,도매및소매업,정상운영,2019-12,5,0백만원,-75.0
S1817,H001,지분편입(지분매수),교수창업,벤처기업,BT,정보통신업,정상운영,2023-04,1,0백만원,-50.0
S1818,H011,단독설립,교수창업,연구소기업,IT,제조업,폐업(청산),2019-04,5,0백만원,0.0
S1819,H003,합작설립,전문경영인(창업자),해당없음,BT,전문과학및기술서비스업,정상운영,2016-10,8,663백만원,75.0
S1820,H033,지분편입(지분매수),기타,해당없음,BT,정보통신업,정상운영,2021-03,3,0백만원,-104.0
S1821,H028,지분편입(지분매수),학생창업,연구소기업,IT, 제 조 업 ,정상운영,2023-03,1,0백만원,
S1822,H020,단독설립,전문경영인(창업자),연구소기업,해당없음,정보통신업,정상운영,2018-01,6,0백만원,-75.0
S1823,H071,지분편입(지분매수),전문경영인(파트너기업겸직파견등),기타,IT,제조업,정상운영,2022-11,2,"1,228백만원",-24.0
S1824,H078,합작설립,전문경영인(창업자),연구소기업,IT,정보통신업,정상운영,2020-08,4,0백만원,-93.0
S1825,H068,단독설립,교수창업,벤처기업,BT,제조업,정상운영,2021-12,3,,
S1826,H055,합작설립,교수창업,연구소기업,해당없음,정보통신업,정상운영,2009-02,15,"1,307백만원",-79.0
S1827,H015,단독설립,전문경영인(파트너기업겸직파견등),벤처기업,IT,제조업,정상운영,2017-06,7,0백만원,-115.0
S1828,H037,지분편입(지분매수),교수창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2018-02,6,,-99.0
S1829,H031,합작설립,교수창업,신기술창업전문회사,BT, 제 조 업 ,정상운영,2018-02,6,,-10.0
S1830,H039,단독설립,학생창업,연구소기업,BT,제조업,정상운영,2019-07,5,276백만원,-3.0
S1831,H016,지분편입(지분매수),교수창업,벤처기업,IT,제조업,정상운영,2021-10,3,0백만원,-35.0
S1832,H007,합작설립,전문경영인(창업자),해당없음,BT,정보통신업,정상운영,2019-12,5,860백만원,152.0
S1833,H031,지분편입(지분매수),전문경영인(창업자),해당없음,IT,전문과학및기술서비스업,정상운영,2018-11,6,0백만원,-43.0
S1834,H054,단독설립,교수창업,해당없음,BT,정보통신업,정상운영,2023-07,1,0백만원,-2.0
S1835,H082,단독설립,교수창업,벤처기업,CT,제조업,정상운영,2018-07,6,0백만원,-119.0
S1836,H080,단독설립,학생창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2023-07,1,0백만원,-34.0
S1837,H059,지분편입(유상증자),교수창업,연구소기업,해당없음,정보통신업,정상운영,2018-12,6,0백만원,-70.0
S1838,H009,지분편입(지분매수),교수창업,연구소기업,BT,정보통신업,폐업(청산),2017-08,7,0백만원,0.0
S1839,H015,합작설립,교수창업,연구소기업,IT,제조업,정상운영,2020-03,4,0백만원,-9.0
S1840,H064,단독설립,전문경영인(파트너기업겸직파견등),해당없음,IT,정보통신업,정상운영,2023-06,1,,149.0
S1841,H077,지분편입(유상증자),전문경영인(파트너기업겸직파견등),해당없음,IT,교육서비스업,정상운영,2019-03,5,0백만원,-124.0
S1842,H069,지분편입(지분매수),교수창업,연구소기업,IT,정보통신업,정상운영,2023-02,1,653백만원,-26.0
S1843,H003,단독설립,교수창업,벤처기업,IT,전문과학및기술서비스업,정상운영,2020-05,4,0백만원,-117.0
S1844,H081,합작설립,학생창업,벤처기업,해당없음,교육서비스업,정상운영,2021-06,3,441백만원,-31.0
S1845,H066,단독설립,학생창업,벤처기업,BT,제조업,정상운영,2021-03,3,0백만원,-95.0
S1846,H074,단독설립,학생창업,벤처기업,IT,제조업,정상운영,2023-12,1,0백만원,-98.0
S1847,H031,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,BT,정보통신업,정상운영,2018-07,6,0백만원,-137.0
S1848,H019,지분편입(지분매수),교수창업,해당없음,BT,제조업,정상운영,2009-05,15,0백만원,-110.0
S1849,H038,지분편입(유상증자),학생창업,연구소기업,IT,정보통신업,정상운영,2021-08,3,0백만원,-105.0
S1850,H055,단독설립,기타,해당없음,BT,정보통신업,정상운영,2019-02,5,0백만원,-126.0
S1851,H001,합작설립,교수창업,해당없음,ET,제조업,정상운영,2017-03,7,0백만원,-83.0
S1852,H079,지분편입(유상증자),교수창업,연구소기업,BT,정보통신업,정상운영,2012-05,12,,-134.0
S1853,H046,단독설립,교수창업,해당없음,IT,제조업,투자회수(일부),2022-07,2,0백만원,0.0
S1854,H031,단독설립,전문경영인(파트너기업겸직파견등),해당없음,IT,전문과학및기술서비스업,정상운영,2017-04,7,"1,457백만원",93.0
S1855,H074,단독설립,교수창업,벤처기업,CT,제조업,정상운영,2018-04,6,949백만원,-127.0
S1856,H054,지분편입(지분매수),전문경영인(창업자),연구소기업,BT,정보통신업,폐업(청산),2019-06,5,0백만원,0.0
S1857,H024,합작설립,교수창업,연구소기업,IT,도매및소매업,정상운영,2022-11,2,,-16.0
